"primary_spa_name","primary_spa_city","competitor_rank","competitor_name","competitor_review_count","competitor_star_rating","competitor_distance_miles","competitor_gbp_url"
"Urban Medspa & Weight Loss Center","Charlotte","1","Drip IV Wellness & MedSpa","376","4.9","5.45","https://www.google.com/maps/search/?api=1&query=Drip%20IV%20Wellness%20%26%20MedSpa&query_place_id=ChIJV-aSJoUfVIgRMwcOiFmMio0"
"Urban Medspa & Weight Loss Center","Charlotte","2","MED.ish Laser Spa and WeightLoss:Charlotte's #1 Medspa for WeightLoss, GLPs, Laser Hair Removal, Botox, Liquid Lipo","137","5.0","6.57","https://www.google.com/maps/search/?api=1&query=MED.ish%20Laser%20Spa%20and%20WeightLoss%3ACharlotte's%20%231%20Medspa%20for%20WeightLoss%2C%20GLPs%2C%20Laser%20Hair%20Removal%2C%20Botox%2C%20Liquid%20Lipo&query_place_id=ChIJK5uvIE0fVIgRSauhcG2Bm5Y"
"Urban Medspa & Weight Loss Center","Charlotte","3","ZEM Aesthetics & Med Spa","56","4.9","1.39","https://www.google.com/maps/search/?api=1&query=ZEM%20Aesthetics%20%26%20Med%20Spa&query_place_id=ChIJH-pbBA0dVIgRHdXHjO5nVzY"
"M2 Medical Spa and Wellness","Charlotte","1","VociMedSpa","422","4.7","0.53","https://www.google.com/maps/search/?api=1&query=VociMedSpa&query_place_id=ChIJbwMHhV6dVogREzr8i1dO5KI"
"M2 Medical Spa and Wellness","Charlotte","2","The Modern Aesthetic","388","4.9","0.1","https://www.google.com/maps/search/?api=1&query=The%20Modern%20Aesthetic&query_place_id=ChIJXd-CbRYnVIgRwxCkJ_w1OV8"
"M2 Medical Spa and Wellness","Charlotte","3","Sona MedSpa of Charlotte - Ballantyne","384","4.6","0.28","https://www.google.com/maps/search/?api=1&query=Sona%20MedSpa%20of%20Charlotte%20-%20Ballantyne&query_place_id=ChIJ5_KRxVidVogRFOjIqZtjuZ4"
"Eden MedSpa","Charlotte","1","Providence Plastic Surgery & Skin Center","644","4.9","0.81","https://www.google.com/maps/search/?api=1&query=Providence%20Plastic%20Surgery%20%26%20Skin%20Center&query_place_id=ChIJA-yVjwkoVIgR4j-jXwvHoQo"
"Eden MedSpa","Charlotte","2","Beck Aesthetic Surgery - Dr. Joel Beck","200","4.9","0.69","https://www.google.com/maps/search/?api=1&query=Beck%20Aesthetic%20Surgery%20-%20Dr.%20Joel%20Beck&query_place_id=ChIJn_o2wlclVIgRlLfy-pvjc24"
"Eden MedSpa","Charlotte","3","OVME","177","4.8","1.0","https://www.google.com/maps/search/?api=1&query=OVME&query_place_id=ChIJ9YEChbknVIgRp9cPx2pXepU"
"VIO Med Spa","Charlotte","1","Providence Plastic Surgery & Skin Center","644","4.9","0.24","https://www.google.com/maps/search/?api=1&query=Providence%20Plastic%20Surgery%20%26%20Skin%20Center&query_place_id=ChIJA-yVjwkoVIgR4j-jXwvHoQo"
"VIO Med Spa","Charlotte","2","Beck Aesthetic Surgery - Dr. Joel Beck","200","4.9","0.34","https://www.google.com/maps/search/?api=1&query=Beck%20Aesthetic%20Surgery%20-%20Dr.%20Joel%20Beck&query_place_id=ChIJn_o2wlclVIgRlLfy-pvjc24"
"VIO Med Spa","Charlotte","3","OVME","177","4.8","0.34","https://www.google.com/maps/search/?api=1&query=OVME&query_place_id=ChIJ9YEChbknVIgRp9cPx2pXepU"
"Ageless Remedies SouthPark","Charlotte","1","Carolina Facial Plastics","617","4.9","0.44","https://www.google.com/maps/search/?api=1&query=Carolina%20Facial%20Plastics&query_place_id=ChIJx_AlrxaeVogR8bRbMniXpos"
"Ageless Remedies SouthPark","Charlotte","2","Infinity MedSpa and Wellness","600","4.9","0.39","https://www.google.com/maps/search/?api=1&query=Infinity%20MedSpa%20and%20Wellness&query_place_id=ChIJHQrMMxSeVogRhW21QWOsTSo"
"Ageless Remedies SouthPark","Charlotte","3","H/K/B Cosmetic Surgery","470","5.0","0.88","https://www.google.com/maps/search/?api=1&query=H%2FK%2FB%20Cosmetic%20Surgery&query_place_id=ChIJOfLU32meVogRSZFxlQwYVo0"
"MED.ish Laser Spa and WeightLoss:Charlotte's #1 Medspa for WeightLoss, GLPs, Laser Hair Removal, Botox, Liquid Lipo","Charlotte","1","Drip IV Wellness & MedSpa","376","4.9","4.07","https://www.google.com/maps/search/?api=1&query=Drip%20IV%20Wellness%20%26%20MedSpa&query_place_id=ChIJV-aSJoUfVIgRMwcOiFmMio0"
"MED.ish Laser Spa and WeightLoss:Charlotte's #1 Medspa for WeightLoss, GLPs, Laser Hair Removal, Botox, Liquid Lipo","Charlotte","2","Charlotte Spa & Esthetics","130","4.7","3.46","https://www.google.com/maps/search/?api=1&query=Charlotte%20Spa%20%26%20Esthetics&query_place_id=ChIJg0VHNUogVIgRjpUe3uIHH-g"
"MED.ish Laser Spa and WeightLoss:Charlotte's #1 Medspa for WeightLoss, GLPs, Laser Hair Removal, Botox, Liquid Lipo","Charlotte","3","Femme Medspa","69","5.0","4.06","https://www.google.com/maps/search/?api=1&query=Femme%20Medspa&query_place_id=ChIJyaF8o4CfVogRLk0kG99J418"
"Azura Medical Spa","Charlotte","1","Aesthetica Med Spa","325","5.0","0.98","https://www.google.com/maps/search/?api=1&query=Aesthetica%20Med%20Spa&query_place_id=ChIJ20I7AUGaVogR61ggvv0O2ZY"
"Azura Medical Spa","Charlotte","2","Skin By Shara Aesthetics","197","4.9","2.91","https://www.google.com/maps/search/?api=1&query=Skin%20By%20Shara%20Aesthetics&query_place_id=ChIJt55A-3CfVogR8w-IrYXmJy8"
"Azura Medical Spa","Charlotte","3","Prestige Med Spa and Wellness Center","91","4.7","0.74","https://www.google.com/maps/search/?api=1&query=Prestige%20Med%20Spa%20and%20Wellness%20Center&query_place_id=ChIJTXpVE6GbVogRKVVGAylsmyQ"
"Evolve Medical Associates","Charlotte","1","Infinity MedSpa and Wellness","600","4.9","0.82","https://www.google.com/maps/search/?api=1&query=Infinity%20MedSpa%20and%20Wellness&query_place_id=ChIJHQrMMxSeVogRhW21QWOsTSo"
"Evolve Medical Associates","Charlotte","2","H/K/B Cosmetic Surgery","470","5.0","0.12","https://www.google.com/maps/search/?api=1&query=H%2FK%2FB%20Cosmetic%20Surgery&query_place_id=ChIJOfLU32meVogRSZFxlQwYVo0"
"Evolve Medical Associates","Charlotte","3","Med Spa","458","4.3","0.57","https://www.google.com/maps/search/?api=1&query=Med%20Spa&query_place_id=ChIJVVVVURWeVogRdkvFa3Sw6PM"
"OVME","Charlotte","1","Capizzi, MD Cosmetic Surgery & Med Spa in Charlotte NC","640","4.8","0.67","https://www.google.com/maps/search/?api=1&query=Capizzi%2C%20MD%20Cosmetic%20Surgery%20%26%20Med%20Spa%20in%20Charlotte%20NC&query_place_id=ChIJO5zbbfSfVogRTR9SVuqdjHE"
"OVME","Charlotte","2","Skin By Blair","515","5.0","0.4","https://www.google.com/maps/search/?api=1&query=Skin%20By%20Blair&query_place_id=ChIJRx14-2afVogRUWqocKaPFaQ"
"OVME","Charlotte","3","VELA","183","5.0","0.28","https://www.google.com/maps/search/?api=1&query=VELA&query_place_id=ChIJ-X0S3UIfVIgRWmNgtJR-vZU"
"Aesthetica Med Spa","Charlotte","1","Skin By Shara Aesthetics","197","4.9","3.66","https://www.google.com/maps/search/?api=1&query=Skin%20By%20Shara%20Aesthetics&query_place_id=ChIJt55A-3CfVogR8w-IrYXmJy8"
"Aesthetica Med Spa","Charlotte","2","Azura Medical Spa","98","4.7","0.98","https://www.google.com/maps/search/?api=1&query=Azura%20Medical%20Spa&query_place_id=ChIJ7dxU0NebVogRS71wFOL3Azk"
"Aesthetica Med Spa","Charlotte","3","Prestige Med Spa and Wellness Center","91","4.7","0.24","https://www.google.com/maps/search/?api=1&query=Prestige%20Med%20Spa%20and%20Wellness%20Center&query_place_id=ChIJTXpVE6GbVogRKVVGAylsmyQ"
"4Ever Young Med Spa & Wellness Center - Charlotte Carmel Village","Charlotte","1","Aesthetic Surgery of Charlotte","412","5.0","0.46","https://www.google.com/maps/search/?api=1&query=Aesthetic%20Surgery%20of%20Charlotte&query_place_id=ChIJuWJhusenVogRbkMaeyvWNlM"
"4Ever Young Med Spa & Wellness Center - Charlotte Carmel Village","Charlotte","2","Courtney Moseley - The Plastic PA","187","5.0","0.46","https://www.google.com/maps/search/?api=1&query=Courtney%20Moseley%20-%20The%20Plastic%20PA&query_place_id=ChIJC-I13C4nVIgR1h-IuxIYZTs"
"4Ever Young Med Spa & Wellness Center - Charlotte Carmel Village","Charlotte","3","Cool Renewal Med Spa","131","4.7","0.04","https://www.google.com/maps/search/?api=1&query=Cool%20Renewal%20Med%20Spa&query_place_id=ChIJA-TsK6idVogRZNMFWdDRGKs"
"Femme Medspa","Charlotte","1","Charlotte Skin and Laser","1421","4.8","1.37","https://www.google.com/maps/search/?api=1&query=Charlotte%20Skin%20and%20Laser&query_place_id=ChIJycaGvfGfVogRBBJsia9Hljo"
"Femme Medspa","Charlotte","2","Allure Medical","271","4.5","1.57","https://www.google.com/maps/search/?api=1&query=Allure%20Medical&query_place_id=ChIJVY68w6QhVIgR-v0xnVRlf9M"
"Femme Medspa","Charlotte","3","Nuance Facial Plastics - Dr. Summit Kundaria","74","4.9","1.34","https://www.google.com/maps/search/?api=1&query=Nuance%20Facial%20Plastics%20-%20Dr.%20Summit%20Kundaria&query_place_id=ChIJcT3RBn0gVIgRyVKYopHHDIE"
"The Modern Aesthetic","Charlotte","1","VociMedSpa","422","4.7","0.46","https://www.google.com/maps/search/?api=1&query=VociMedSpa&query_place_id=ChIJbwMHhV6dVogREzr8i1dO5KI"
"The Modern Aesthetic","Charlotte","2","Sona MedSpa of Charlotte - Ballantyne","384","4.6","0.18","https://www.google.com/maps/search/?api=1&query=Sona%20MedSpa%20of%20Charlotte%20-%20Ballantyne&query_place_id=ChIJ5_KRxVidVogRFOjIqZtjuZ4"
"The Modern Aesthetic","Charlotte","3","M2 Medical Spa and Wellness","218","4.8","0.1","https://www.google.com/maps/search/?api=1&query=M2%20Medical%20Spa%20and%20Wellness&query_place_id=ChIJF1CSj1mdVogRqHX440wkaxY"
"Miramae Medical Skin Care Studio","Charlotte","1","Capizzi, MD Cosmetic Surgery & Med Spa in Charlotte NC","640","4.8","0.29","https://www.google.com/maps/search/?api=1&query=Capizzi%2C%20MD%20Cosmetic%20Surgery%20%26%20Med%20Spa%20in%20Charlotte%20NC&query_place_id=ChIJO5zbbfSfVogRTR9SVuqdjHE"
"Miramae Medical Skin Care Studio","Charlotte","2","Skin By Blair","515","5.0","0.62","https://www.google.com/maps/search/?api=1&query=Skin%20By%20Blair&query_place_id=ChIJRx14-2afVogRUWqocKaPFaQ"
"Miramae Medical Skin Care Studio","Charlotte","3","704 aesthetics","158","5.0","0.76","https://www.google.com/maps/search/?api=1&query=704%20aesthetics&query_place_id=ChIJz9Bf_9CfVogRQwg8t2Kk-Lw"
"Prestige Med Spa and Wellness Center","Charlotte","1","Aesthetica Med Spa","325","5.0","0.24","https://www.google.com/maps/search/?api=1&query=Aesthetica%20Med%20Spa&query_place_id=ChIJ20I7AUGaVogR61ggvv0O2ZY"
"Prestige Med Spa and Wellness Center","Charlotte","2","Skin By Shara Aesthetics","197","4.9","3.48","https://www.google.com/maps/search/?api=1&query=Skin%20By%20Shara%20Aesthetics&query_place_id=ChIJt55A-3CfVogR8w-IrYXmJy8"
"Prestige Med Spa and Wellness Center","Charlotte","3","Azura Medical Spa","98","4.7","0.74","https://www.google.com/maps/search/?api=1&query=Azura%20Medical%20Spa&query_place_id=ChIJ7dxU0NebVogRS71wFOL3Azk"
"Med Boutique - Aesthetic Injectables","Charlotte","1","4Ever Young Med Spa & Wellness Center - Charlotte Carmel Village","206","5.0","1.17","https://www.google.com/maps/search/?api=1&query=4Ever%20Young%20Med%20Spa%20%26%20Wellness%20Center%20-%20Charlotte%20Carmel%20Village&query_place_id=ChIJ0SMNP3ydVogRR4Po8sIUMoQ"
"Med Boutique - Aesthetic Injectables","Charlotte","2","Cool Renewal Med Spa","131","4.7","1.21","https://www.google.com/maps/search/?api=1&query=Cool%20Renewal%20Med%20Spa&query_place_id=ChIJA-TsK6idVogRZNMFWdDRGKs"
"Med Boutique - Aesthetic Injectables","Charlotte","3","Avi Aesthetics Medical Spa","67","5.0","0.93","https://www.google.com/maps/search/?api=1&query=Avi%20Aesthetics%20Medical%20Spa&query_place_id=ChIJm3epnhOdVogRJnR9Ut-8SZY"
"Valencia Voci Medical Aesthetics & Wellness","Charlotte","1","Charlotte Skin and Laser","1421","4.8","0.87","https://www.google.com/maps/search/?api=1&query=Charlotte%20Skin%20and%20Laser&query_place_id=ChIJycaGvfGfVogRBBJsia9Hljo"
"Valencia Voci Medical Aesthetics & Wellness","Charlotte","2","Allure Medical","271","4.5","1.0","https://www.google.com/maps/search/?api=1&query=Allure%20Medical&query_place_id=ChIJVY68w6QhVIgR-v0xnVRlf9M"
"Valencia Voci Medical Aesthetics & Wellness","Charlotte","3","Nuance Facial Plastics - Dr. Summit Kundaria","74","4.9","0.88","https://www.google.com/maps/search/?api=1&query=Nuance%20Facial%20Plastics%20-%20Dr.%20Summit%20Kundaria&query_place_id=ChIJcT3RBn0gVIgRyVKYopHHDIE"
"CLT Aesthetics","Charlotte","1","Charlotte Skin and Laser","1421","4.8","0.68","https://www.google.com/maps/search/?api=1&query=Charlotte%20Skin%20and%20Laser&query_place_id=ChIJycaGvfGfVogRBBJsia9Hljo"
"CLT Aesthetics","Charlotte","2","Genevieve & Co.","92","5.0","1.06","https://www.google.com/maps/search/?api=1&query=Genevieve%20%26%20Co.&query_place_id=ChIJC3RkOimfVogRJYuqLv3k-JU"
"CLT Aesthetics","Charlotte","3","Nuance Facial Plastics - Dr. Summit Kundaria","74","4.9","0.65","https://www.google.com/maps/search/?api=1&query=Nuance%20Facial%20Plastics%20-%20Dr.%20Summit%20Kundaria&query_place_id=ChIJcT3RBn0gVIgRyVKYopHHDIE"
"Aesthetic Surgery of Charlotte","Charlotte","1","4Ever Young Med Spa & Wellness Center - Charlotte Carmel Village","206","5.0","0.46","https://www.google.com/maps/search/?api=1&query=4Ever%20Young%20Med%20Spa%20%26%20Wellness%20Center%20-%20Charlotte%20Carmel%20Village&query_place_id=ChIJ0SMNP3ydVogRR4Po8sIUMoQ"
"Aesthetic Surgery of Charlotte","Charlotte","2","Courtney Moseley - The Plastic PA","187","5.0","0.0","https://www.google.com/maps/search/?api=1&query=Courtney%20Moseley%20-%20The%20Plastic%20PA&query_place_id=ChIJC-I13C4nVIgR1h-IuxIYZTs"
"Aesthetic Surgery of Charlotte","Charlotte","3","Cool Renewal Med Spa","131","4.7","0.42","https://www.google.com/maps/search/?api=1&query=Cool%20Renewal%20Med%20Spa&query_place_id=ChIJA-TsK6idVogRZNMFWdDRGKs"
"Plumped","Charlotte","1","OVME","441","4.8","1.41","https://www.google.com/maps/search/?api=1&query=OVME&query_place_id=ChIJvfJ0hDSfVogR1scLNvT2iww"
"Plumped","Charlotte","2","VELA","183","5.0","1.15","https://www.google.com/maps/search/?api=1&query=VELA&query_place_id=ChIJ-X0S3UIfVIgRWmNgtJR-vZU"
"Plumped","Charlotte","3","Peachy Charlotte South End","176","5.0","1.4","https://www.google.com/maps/search/?api=1&query=Peachy%20Charlotte%20South%20End&query_place_id=ChIJ0auDZnmfVogRg0Oa5pFUwXE"
"704 aesthetics","Charlotte","1","Capizzi, MD Cosmetic Surgery & Med Spa in Charlotte NC","640","4.8","0.46","https://www.google.com/maps/search/?api=1&query=Capizzi%2C%20MD%20Cosmetic%20Surgery%20%26%20Med%20Spa%20in%20Charlotte%20NC&query_place_id=ChIJO5zbbfSfVogRTR9SVuqdjHE"
"704 aesthetics","Charlotte","2","Skin By Blair","515","5.0","0.14","https://www.google.com/maps/search/?api=1&query=Skin%20By%20Blair&query_place_id=ChIJRx14-2afVogRUWqocKaPFaQ"
"704 aesthetics","Charlotte","3","OVME","441","4.8","0.29","https://www.google.com/maps/search/?api=1&query=OVME&query_place_id=ChIJvfJ0hDSfVogR1scLNvT2iww"
"Le Belle Aesthetic & Laser","Charlotte","1","Carolina Facial Plastics","617","4.9","0.49","https://www.google.com/maps/search/?api=1&query=Carolina%20Facial%20Plastics&query_place_id=ChIJx_AlrxaeVogR8bRbMniXpos"
"Le Belle Aesthetic & Laser","Charlotte","2","Infinity MedSpa and Wellness","600","4.9","0.47","https://www.google.com/maps/search/?api=1&query=Infinity%20MedSpa%20and%20Wellness&query_place_id=ChIJHQrMMxSeVogRhW21QWOsTSo"
"Le Belle Aesthetic & Laser","Charlotte","3","H/K/B Cosmetic Surgery","470","5.0","0.35","https://www.google.com/maps/search/?api=1&query=H%2FK%2FB%20Cosmetic%20Surgery&query_place_id=ChIJOfLU32meVogRSZFxlQwYVo0"
"Capizzi, MD Cosmetic Surgery & Med Spa in Charlotte NC","Charlotte","1","Skin By Blair","515","5.0","0.32","https://www.google.com/maps/search/?api=1&query=Skin%20By%20Blair&query_place_id=ChIJRx14-2afVogRUWqocKaPFaQ"
"Capizzi, MD Cosmetic Surgery & Med Spa in Charlotte NC","Charlotte","2","Miramae Medical Skin Care Studio","469","5.0","0.29","https://www.google.com/maps/search/?api=1&query=Miramae%20Medical%20Skin%20Care%20Studio&query_place_id=ChIJgWCetEyeVogR9ZhPrG-YHeU"
"Capizzi, MD Cosmetic Surgery & Med Spa in Charlotte NC","Charlotte","3","704 aesthetics","158","5.0","0.46","https://www.google.com/maps/search/?api=1&query=704%20aesthetics&query_place_id=ChIJz9Bf_9CfVogRQwg8t2Kk-Lw"
"Carolina Facial Plastics","Charlotte","1","Ageless Remedies SouthPark","708","4.8","0.44","https://www.google.com/maps/search/?api=1&query=Ageless%20Remedies%20SouthPark&query_place_id=ChIJC-UTuj2eVogRkBthbdG3XH4"
"Carolina Facial Plastics","Charlotte","2","Infinity MedSpa and Wellness","600","4.9","0.07","https://www.google.com/maps/search/?api=1&query=Infinity%20MedSpa%20and%20Wellness&query_place_id=ChIJHQrMMxSeVogRhW21QWOsTSo"
"Carolina Facial Plastics","Charlotte","3","H/K/B Cosmetic Surgery","470","5.0","0.78","https://www.google.com/maps/search/?api=1&query=H%2FK%2FB%20Cosmetic%20Surgery&query_place_id=ChIJOfLU32meVogRSZFxlQwYVo0"
"Charlotte Skin and Laser","Charlotte","1","CLT Aesthetics","113","5.0","0.68","https://www.google.com/maps/search/?api=1&query=CLT%20Aesthetics&query_place_id=ChIJA5rWVF6fVogRLVtMdVZvBe8"
"Charlotte Skin and Laser","Charlotte","2","Nuance Facial Plastics - Dr. Summit Kundaria","74","4.9","0.08","https://www.google.com/maps/search/?api=1&query=Nuance%20Facial%20Plastics%20-%20Dr.%20Summit%20Kundaria&query_place_id=ChIJcT3RBn0gVIgRyVKYopHHDIE"
"Charlotte Skin and Laser","Charlotte","3","Valencia Voci Medical Aesthetics & Wellness","69","5.0","0.87","https://www.google.com/maps/search/?api=1&query=Valencia%20Voci%20Medical%20Aesthetics%20%26%20Wellness&query_place_id=ChIJrYJrl-KfVogRfUM6hJ_D-T8"
"Genevieve & Co.","Charlotte","1","Capizzi, MD Cosmetic Surgery & Med Spa in Charlotte NC","640","4.8","0.41","https://www.google.com/maps/search/?api=1&query=Capizzi%2C%20MD%20Cosmetic%20Surgery%20%26%20Med%20Spa%20in%20Charlotte%20NC&query_place_id=ChIJO5zbbfSfVogRTR9SVuqdjHE"
"Genevieve & Co.","Charlotte","2","Skin By Blair","515","5.0","0.73","https://www.google.com/maps/search/?api=1&query=Skin%20By%20Blair&query_place_id=ChIJRx14-2afVogRUWqocKaPFaQ"
"Genevieve & Co.","Charlotte","3","Miramae Medical Skin Care Studio","469","5.0","0.12","https://www.google.com/maps/search/?api=1&query=Miramae%20Medical%20Skin%20Care%20Studio&query_place_id=ChIJgWCetEyeVogR9ZhPrG-YHeU"
"The MedSpa at Raleigh Plastic Surgery Center","Raleigh","1","Synergy Face + Body | Inside The Beltline","347","4.8","0.9","https://www.google.com/maps/search/?api=1&query=Synergy%20Face%20%2B%20Body%20%7C%20Inside%20The%20Beltline&query_place_id=ChIJY0uLGgH2rIkR-okiq5Jq2-Y"
"The MedSpa at Raleigh Plastic Surgery Center","Raleigh","2","BeautyCo","329","4.9","0.78","https://www.google.com/maps/search/?api=1&query=BeautyCo&query_place_id=ChIJ__9vLov3rIkRzJdVKKvfEQY"
"The MedSpa at Raleigh Plastic Surgery Center","Raleigh","3","Skin Pharm","110","5.0","0.35","https://www.google.com/maps/search/?api=1&query=Skin%20Pharm&query_place_id=ChIJX_6Xs6RZrIkRxtG6Z8KPeEI"
"JP MED SPA","Raleigh","1","The Aesthetics Lounge & Spa","128","5.0","0.9","https://www.google.com/maps/search/?api=1&query=The%20Aesthetics%20Lounge%20%26%20Spa&query_place_id=ChIJ5xdLtNNZrIkRbxHdXd8S9E8"
"JP MED SPA","Raleigh","2","Nourish Skin and Wellness","115","5.0","0.92","https://www.google.com/maps/search/?api=1&query=Nourish%20Skin%20and%20Wellness&query_place_id=ChIJNSBXFwD7rIkRu3KgbRTYXzk"
"JP MED SPA","Raleigh","3","4Ever Young","109","4.9","1.64","https://www.google.com/maps/search/?api=1&query=4Ever%20Young&query_place_id=ChIJi_Q1nwVZrIkRwij2DTyFC7I"
"BodyLase Raleigh","Raleigh","1","Synergy Face + Body","497","4.7","1.77","https://www.google.com/maps/search/?api=1&query=Synergy%20Face%20%2B%20Body&query_place_id=ChIJtd0_rv_3rIkRFwxTe6ReaGs"
"BodyLase Raleigh","Raleigh","2","Regenesis MD","323","4.9","1.44","https://www.google.com/maps/search/?api=1&query=Regenesis%20MD&query_place_id=ChIJ9QNYLov3rIkRS-322sRro0g"
"BodyLase Raleigh","Raleigh","3","Aesthetics by Eileen","263","4.9","1.73","https://www.google.com/maps/search/?api=1&query=Aesthetics%20by%20Eileen&query_place_id=ChIJN7-wO3vwrIkRIf1ecY8SMlc"
"Blue Water Spa","Raleigh","1","Skin Sense A Day Spa","1019","4.4","2.83","https://www.google.com/maps/search/?api=1&query=Skin%20Sense%20A%20Day%20Spa&query_place_id=ChIJpQnTvjlYrIkRwf7XI23uDN8"
"Blue Water Spa","Raleigh","2","Blossüm Aesthetics Co. Med Spa","324","4.9","1.88","https://www.google.com/maps/search/?api=1&query=Bloss%C3%BCm%20Aesthetics%20Co.%20Med%20Spa&query_place_id=ChIJrRWM7gjzrIkRoLmd16qXVlY"
"Blue Water Spa","Raleigh","3","La Miel Aesthetics","125","4.9","3.42","https://www.google.com/maps/search/?api=1&query=La%20Miel%20Aesthetics&query_place_id=ChIJXaUeZy33rIkRnDZ1UHlHZ84"
"The Aesthetics Lounge & Spa","Raleigh","1","Skin Sense A Day Spa","1019","4.4","1.03","https://www.google.com/maps/search/?api=1&query=Skin%20Sense%20A%20Day%20Spa&query_place_id=ChIJpQnTvjlYrIkRwf7XI23uDN8"
